MinE_MO; E_MinE_MO; Last_MO; E_Last_MO; Frag_MO; E_Frag_MO; Occ; Frag; Localisation
169; 1.644370; 169; 1.650730;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
169; 1.644370; 169; 1.650730;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
169; 1.644370; 169; 1.650730;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
169; 1.644370; 169; 1.650730;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
169; 1.644370; 169; 1.650730;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
169; 1.644370; 169; 1.650730;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
180; 1.807440; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
180; 1.807440; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
181; 1.817790; 178; 1.781670;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
197; 1.989030; 191; 1.941160;  11N 10N
197; 1.989030; 191; 1.941160;  11N 10N
197; 1.989030; 191; 1.941160;  11N 10N
193; 1.943470; 193; 1.941800;  13C 9H 8H 16O 18F 6H 17F 7H 0C 1C 12S 15O 20H 2C 3C 14O 19F 4C 5C
